latitude,longitude,rainfall_mm,soil_moisture,elevation_m,slope_percent,landslide
25.9466,94.6279,3.9,0.500125,1376.0,22.06,1
27.167,88.3652,70.0,0.423417,1516.0,1.0,1
28.32780005078682,91.6915828977948,2.0,0.484333,796.0,22.33,0
25.81274790361377,94.00565493154309,20.6,0.431208,1642.0,26.33,0
28.056260823518162,90.2399047394715,3.9,0.409833,212.0,7.38,0
26.1324,91.8342,58.2,0.482375,71.0,5.48,1
25.200352776128778,91.25013007667626,20.6,0.440167,1437.0,22.87,0
23.755479882372295,91.90149566497317,52.8,0.427083,404.0,2.95,0
25.5576,91.8506,16.3,0.503375,1669.0,9.12,1
24.8286,93.5935,20.0,0.442042,777.0,23.94,1
24.545204704816868,93.43029641400608,0.5,0.385708,3620.0,24.0,0
25.6237,94.1136,11.6,0.498667,1610.0,20.11,1
25.8893887048517,92.9316170433006,12.2,0.420958,150.0,8.58,0
28.417880872026053,88.4347120720572,58.2,0.482375,81.0,2.95,0
24.59906518628558,92.95540197625319,58.1,0.486042,197.0,0.43,0
23.633690785462196,90.6072079005636,78.2,0.42525,573.0,1.93,0
27.1032,93.6884,10.9,0.423792,149.0,1.02,1
23.085992804987338,93.91078610214254,0.0,0.364542,69.0,11.38,0
25.2568,92.3825,48.6,0.475542,802.0,3.48,1
25.0604,93.9877,23.5,0.488667,1485.0,4.42,1
25.5215,93.1645,2.4,0.465208,279.0,1.05,1
27.066567780014,89.28955460933557,0.8,0.396958,793.0,12.76,0
24.160676236051728,90.24916110365217,2.4,0.452125,70.0,1.93,0
22.774364022109822,93.67759035642841,15.9,0.475042,107.0,2.28,0
28.337213887521145,88.98512187852785,19.9,0.425917,761.0,13.47,0
27.0011,93.7273,12.0,0.420333,109.0,0.62,1
28.199766539390975,96.49168293695017,20.5,0.488917,1415.0,15.69,0
24.849719555672046,92.57022639136053,15.0,0.496,1469.0,24.48,0
25.8266,94.1497,27.6,0.47925,1409.0,1.66,1
25.5718,94.1211,5.4,0.499125,1649.0,22.01,1
26.284204386822946,91.24611011335669,9.2,0.462625,1683.0,4.47,0
27.5754,91.9754,8.0,0.413792,2379.0,28.81,1
25.7713,93.8067,25.7,0.46625,235.0,9.81,1
28.4298,95.8776,17.9,0.428625,503.0,34.34,1
28.60892508199415,96.90826064222728,5.3,0.491042,109.0,12.19,0
26.1662,91.7138,14.0,0.494167,165.0,9.45,1
23.22769016256971,90.29236780351535,27.6,0.47925,1409.0,1.66,0
24.680115871483093,92.16947971151072,19.7,0.425583,872.0,7.76,0
25.48309325606616,96.3722926614817,21.9,0.48225,1134.0,3.66,0
27.087427138948925,89.20328175102424,7.8,0.4715,1016.0,16.44,0
25.5498,92.0757,13.9,0.481042,1245.0,6.14,1
25.4191,94.1079,6.8,0.49375,1395.0,10.58,1
28.841165217263942,92.9482510666547,16.0,0.497042,91.0,6.16,0
27.3773,88.559,36.1,0.428625,1437.0,32.86,1
24.92765061803138,92.55284594419665,9.8,0.477917,142.0,0.69,0
25.4477,94.0489,20.6,0.428542,1287.0,10.76,1
24.68259322460927,88.68916119397183,7.7,0.498083,68.0,0.48,0
28.121760257978394,95.80384384268997,16.9,0.477583,1285.0,7.47,0
26.109121510723458,94.01751246708986,26.6,0.479083,1439.0,4.98,0
27.743186835607624,93.37699937383466,13.3,0.452375,1660.0,8.09,0
25.830005873526304,91.65085704641308,8.0,0.413792,2379.0,28.81,0
26.635619690247445,91.24448572919063,18.4,0.420125,681.0,19.43,0
25.31006064,94.48265093,15.6,0.466,1571.0,21.49,1
25.720861359015995,93.28419699847441,60.7,0.481625,202.0,0.96,0
23.027558915781718,96.02602171371,17.1,0.483542,152.0,2.05,0
24.74948634280511,88.87169979485283,25.7,0.46625,235.0,9.81,0
28.7550826043342,92.49257061429157,26.3,0.477,64.0,1.15,0
23.47558044382617,90.0719061844496,26.2,0.441375,252.0,7.49,0
24.57882732793609,94.14942996597635,15.0,0.494292,1658.0,33.6,0
23.7269,92.7265,3.8,0.415417,898.0,13.45,1
27.1249,93.7706,0.0,0.349625,151.0,4.42,1
27.74942735078008,95.31604104060122,7.7,0.424792,1026.0,33.42,0
26.432674897356662,90.04780108518604,3.9,0.422667,1804.0,9.55,0
25.94816707853575,92.56873232339247,10.4,0.492292,196.0,3.58,0
28.95273328477939,96.76282829551893,13.3,0.474417,1435.0,8.95,0
24.938741829776898,93.88976812996225,7.9,0.482958,1009.0,2.3,0
26.1309,91.8383,22.4,0.501375,96.0,5.54,1
25.04183992573741,95.1882231005441,9.9,0.411542,562.0,19.37,0
28.673024000384427,94.82683962762404,6.9,0.502667,1160.0,2.28,0
26.57945578386613,90.13782946066506,27.3,0.489583,1443.0,5.09,0
25.887008954438848,92.63553493196115,21.7,0.487625,52.0,1.93,0
25.869635470870854,92.60802277940705,36.3,0.484917,692.0,4.29,0
23.140553870869383,89.81811274414576,15.0,0.48325,754.0,17.35,0
25.7238,89.9032,3.3,0.410458,30.0,2.01,1
25.1175,92.8573,136.3,0.475833,158.0,11.14,1
24.3906169471627,90.18614264007373,45.8,0.481708,84.0,12.39,0
26.098687211303854,89.14663728252124,10.9,0.485625,779.0,0.14,0
24.094106959151745,92.36048657176674,35.9,0.430125,1382.0,49.08,0
24.02830173181285,90.02395058208955,53.5,0.478458,188.0,9.67,0
24.377697502435154,96.31425927699041,26.3,0.477,64.0,1.15,0
27.0377,88.3603,82.7,0.426083,1504.0,25.07,1
27.8776,94.25,8.3,0.425333,993.0,24.4,1
23.074152617974875,89.75263678612234,15.0,0.494292,1658.0,33.6,0
23.3439,93.0748,18.4,0.425917,1376.0,9.61,1
25.0633,92.8025,16.0,0.497042,91.0,6.16,1
27.906193040962428,90.45379758970661,58.2,0.484958,68.0,6.7,0
22.857681917891792,91.16553691012473,14.5,0.422625,147.0,0.49,0
25.569040309857822,89.39505052180832,3.9,0.500125,1376.0,22.06,0
26.0101,94.5282,1.5,0.458875,1701.0,16.77,1
25.5728,91.885,68.7,0.490542,1496.0,5.27,1
27.0869,93.6086,11.5,0.49625,312.0,10.19,1
26.468036132432026,95.45536668946552,36.1,0.4285,483.0,14.02,0
24.933390566698133,89.66344381369997,7.9,0.482958,1009.0,2.3,0
27.28979273808973,90.82465984042028,12.9,0.421458,946.0,3.73,0
27.30851508031031,93.48013165776233,49.2,0.48,295.0,1.07,0
24.309523494169405,96.79075477635736,62.9,0.495292,583.0,21.88,0
28.654681825111805,91.26283603773948,11.8,0.413417,664.0,17.67,0
26.78322281724892,96.19233418093552,2.4,0.452125,70.0,1.93,0
23.970672519739182,91.9255810973214,32.8,0.433542,1083.0,8.3,0
26.79838028507422,90.85964490809174,29.2,0.480958,535.0,4.11,0
24.799799475734766,95.72823356413079,10.4,0.475167,1715.0,22.21,0
22.93120793718573,94.64746967407729,16.7,0.424917,956.0,30.17,0
25.83160284468138,94.67819527017515,13.0,0.425708,554.0,1.38,0
24.310580629357847,89.55968398564731,8.5,0.459167,1171.0,14.75,0
23.7327,92.7463,14.3,0.425458,846.0,2.74,1
26.657246986219036,91.28730401984804,58.2,0.482375,71.0,5.48,0
23.42365660808594,92.60346059171238,0.2,0.420708,2628.0,14.33,0
24.989683151393113,96.0580018783522,2.0,0.484333,796.0,22.33,0
26.222,94.9152,28.2,0.442583,1734.0,17.24,1
28.913108071860734,93.19129406754855,16.3,0.479708,244.0,17.37,0
26.1314,91.7548,58.2,0.482375,81.0,2.95,1
23.177718645130803,93.065154930922,12.9,0.419833,994.0,19.5,0
23.437860266264956,95.0145140471543,12.0,0.420333,109.0,0.62,0
26.08990839258285,90.49863037652874,5.3,0.491042,109.0,12.19,0
28.915645452681712,94.26625897579613,20.6,0.431208,1642.0,26.33,0
27.6163,88.6586,10.3,0.424625,1875.0,37.1,1
26.043332337206444,90.2590421595769,2.4,0.408083,240.0,7.33,0
23.584024911294648,93.45724820926166,11.8,0.414875,769.0,24.06,0
26.8716,94.9921,79.5,0.487042,288.0,7.48,1
27.1499,88.38,18.7,0.415958,1099.0,26.03,1
22.965040376534635,88.53378225027161,8.8,0.473042,850.0,4.7,0
23.25364528690132,94.77889021126273,5.5,0.397,1284.0,12.72,0
24.816053163817237,95.16599403828333,15.0,0.496,1469.0,24.48,0
23.664785398248664,88.5309225155007,4.1,0.469,909.0,8.9,0
25.072859363538615,92.51734399425214,0.8,0.393583,472.0,23.77,0
27.271369177183814,95.07090556717888,15.0,0.490167,728.0,11.9,0
24.584547020987745,94.60094802362606,5.9,0.42025,1026.0,6.52,0
27.1695,88.3664,2.1,0.41225,1576.0,10.73,1
25.63961883,94.11112157,15.5,0.463083,1499.0,23.38,1
27.0987,93.816,75.0,0.429417,211.0,4.45,1
26.93193095996528,90.73686850792738,9.5,0.502125,1029.0,12.47,0
27.3034,93.804,24.9,0.44775,768.0,35.92,1
26.71159148567589,95.89172932457981,0.1,0.405333,546.0,27.98,0
27.05374234,88.42572376,133.4,0.43075,287.0,10.8,1
24.3069,93.125,6.4,0.424167,719.0,21.95,1
26.1044,91.7082,45.8,0.481708,55.0,6.26,1
23.955661855980477,96.45828822698361,3.9,0.379292,930.0,33.72,0
24.9829,93.5063,5.5,0.397,1284.0,12.72,1
26.398029430561024,88.79292289359732,17.9,0.428625,503.0,34.34,0
28.74557799990639,94.91397901663393,50.9,0.426375,314.0,19.28,0
27.588104181867156,92.41019686514962,0.3,0.249125,52.0,4.77,0
27.49578612723815,93.94543850021076,21.5,0.487333,1603.0,31.08,0
24.0896,91.4663,74.1,0.429,107.0,1.3,1
22.893375020524758,93.81006958492276,6.2,0.41675,815.0,9.76,0
28.443549878481235,89.26510330338482,13.2,0.421792,322.0,14.57,0
23.969659634760376,96.65000445064027,45.8,0.481708,55.0,6.26,0
23.7131,92.7362,9.1,0.396375,879.0,17.82,1
26.831209432061687,93.17089770996407,20.7,0.461292,231.0,7.88,0
25.03561729,94.0144205,8.3,0.475708,873.0,2.79,1
28.040280445865,88.33808337773878,12.9,0.421458,929.0,8.33,0
24.9818,93.5142,14.2,0.427375,1238.0,26.11,1
23.608809649133885,88.58496665919955,45.9,0.475333,615.0,14.37,0
24.7016,93.5291,11.8,0.413417,664.0,17.67,1
26.100192547846888,91.7970927772373,16.0,0.497042,91.0,6.16,0
27.235740440292844,90.42912230792442,7.3,0.488292,693.0,5.93,0
26.72,95.029,17.2,0.473875,717.0,1.36,1
27.3721,88.708,19.4,0.4285,3172.0,36.42,1
23.13827939925014,90.49819795666116,15.0,0.496,1469.0,24.48,0
22.644722538720803,88.39986159222664,23.0,0.4845,953.0,20.93,0
25.0477,92.801,9.9,0.461958,184.0,26.07,1
26.048,91.8695,3.4,0.4915,85.0,2.86,1
26.2083,94.5438,15.0,0.496,1469.0,24.48,1
28.814630466507573,91.88038103331769,5.1,0.421792,543.0,7.45,0
26.989879930877283,91.21080515520367,5.3,0.491042,109.0,12.19,0
24.808,93.117,11.1,0.421042,38.0,0.23,1
27.944567823234735,96.49951882915767,13.2,0.421792,322.0,14.57,0
23.06765318484672,94.97697161233279,65.4,0.481375,122.0,7.09,0
28.669494657998364,95.71155884823217,13.1,0.429,996.0,8.29,0
22.713329248245238,94.93689321244722,24.1,0.420167,39.0,0.45,0
27.8458,95.2253,50.9,0.478542,134.0,0.35,1
26.1407,91.7645,26.3,0.491583,61.0,6.72,1
25.26357193872774,88.28282263496277,8.2,0.420375,2695.0,21.16,0
27.540901938853523,90.25434438613327,52.8,0.427083,404.0,2.95,0
26.284,94.5808,15.0,0.490167,728.0,11.9,1
22.943121512501307,90.81562119479163,17.9,0.428625,503.0,34.34,0
26.509773808468918,90.38834564285051,26.3,0.491583,61.0,6.72,0
23.38844417390705,96.62250768146373,42.7,0.472708,50.0,0.39,0
23.73504471,92.71060943,12.9,0.421458,977.0,12.94,1
24.3527,94.3429,25.1,0.44675,285.0,11.22,1
28.67727699207009,93.2898402195454,33.8,0.428042,1892.0,20.15,0
24.4072,94.0644,6.6,0.435375,1148.0,9.42,1
27.1034,93.6885,14.5,0.422625,147.0,0.49,1
26.858219782052423,89.85362936815962,2.4,0.452125,70.0,1.93,0
25.169102206391734,89.69305597428514,49.2,0.48,295.0,1.07,0
23.009361510272928,88.90368993146997,5.3,0.491042,109.0,12.19,0
27.36,93.0385,52.8,0.427083,404.0,2.95,1
25.69834977005728,93.33318536930105,58.2,0.482375,71.0,5.48,0
24.558593519263205,90.27115626701699,15.9,0.475042,107.0,2.28,0
25.9702,91.8587,0.0,0.43775,299.0,5.03,1
26.1966,91.802,15.9,0.475042,107.0,2.28,1
24.932061993827357,90.56136668684319,25.1,0.44675,285.0,11.22,0
25.4196,94.1054,20.5,0.488917,1415.0,15.69,1
25.6633,94.4703,27.3,0.489583,1443.0,5.09,1
25.463,92.2121,35.4,0.465542,1372.0,4.31,1
26.459998428702466,88.88081635511489,3.3,0.410458,30.0,2.01,0
28.116644004232445,93.78730391913585,11.5,0.49625,312.0,10.19,0
26.0319,94.5466,12.4,0.471458,1581.0,24.56,1
23.496021874783906,88.69261486435123,14.8,0.423542,801.0,25.11,0
23.85755642641467,88.86954210421156,50.9,0.426375,314.0,19.28,0
28.0822,96.5316,5.1,0.421792,543.0,7.45,1
24.552255455426565,88.71812816687499,21.5,0.487333,1603.0,31.08,0
27.532555955185124,92.96259562476942,15.0,0.48325,754.0,17.35,0
26.05973816321802,89.8106440669477,25.2,0.488458,1684.0,16.19,0
24.954,94.2156,4.1,0.469,909.0,8.9,1
27.1761,88.5287,50.9,0.426375,314.0,19.28,1
22.846545687965385,91.88734412925967,32.8,0.433542,1083.0,8.3,0
25.502128120846706,88.82744568291422,11.8,0.413417,664.0,17.67,0
26.57265937932492,91.19024969196471,48.6,0.475542,802.0,3.48,0
24.600023624444177,95.13759713354753,2.0,0.484333,796.0,22.33,0
24.055780195754583,89.79301042741501,32.8,0.433542,1083.0,8.3,0
24.894329921358693,88.95144211196083,8.5,0.459167,1171.0,14.75,0
25.5242,92.9914,13.6,0.48225,147.0,5.67,1
27.2743,92.9064,5.3,0.424125,695.0,30.36,1
27.5798729,91.85672387,0.0,0.408667,2758.0,24.01,1
28.01836112826045,90.09311600787221,82.7,0.426083,1504.0,25.07,0
28.381524045296754,91.87031962962826,4.1,0.469,909.0,8.9,0
26.20568609026796,96.6605888422307,2.4,0.408083,240.0,7.33,0
28.373753024621443,88.34350812034597,17.9,0.428625,503.0,34.34,0
25.4192,94.108,14.8,0.472458,1400.0,10.96,1
25.705,94.04,9.5,0.502125,1029.0,12.47,1
26.71650484309872,90.10905627153069,0.0,0.455958,42.0,0.19,0
27.784618010481424,89.37221687479835,58.2,0.482375,81.0,2.95,0
26.18414477030594,96.47858913633658,36.9,0.477833,1021.0,25.6,0
24.09161068412495,88.51295592213594,20.7,0.461292,231.0,7.88,0
22.533,92.899,0.8,0.396958,793.0,12.76,1
23.8986,91.7599,3.9,0.409833,212.0,7.38,1
25.4379,94.1162,15.4,0.489292,1518.0,25.53,1
25.4786,94.1327,17.5,0.484917,1738.0,16.0,1
26.667316726193896,92.8356784970387,5.3,0.424125,695.0,30.36,0
27.805983073760924,92.10945271234114,17.5,0.484917,1738.0,16.0,0
26.3185,94.5247,8.5,0.459167,1171.0,14.75,1
26.0137,94.5163,10.4,0.475167,1715.0,22.21,1
28.67657835517409,94.2865646389319,22.4,0.483458,231.0,0.68,0
26.195570804514624,91.8790357299528,2.4,0.452125,70.0,1.93,0
25.6263,94.1057,39.7,0.47425,1546.0,17.08,1
23.72988966,92.71495623,12.9,0.421458,946.0,3.73,1
27.342914194858853,95.8133404575285,0.0,0.408667,2758.0,24.01,0
26.217585655408577,89.57897049229275,22.5,0.472542,688.0,8.95,0
26.061708501197828,96.54109535002789,19.9,0.46375,1559.0,22.03,0
28.034882509476752,88.52504433223024,58.2,0.481708,130.0,4.21,0
27.04903834946088,92.54858653313,9.9,0.461958,184.0,26.07,0
26.33138563241006,93.10229278094803,10.4,0.475167,1715.0,22.21,0
25.452393869101385,96.39077319085116,38.8,0.426958,132.0,0.82,0
27.3702,88.7334,20.4,0.425875,3520.0,9.74,1
23.843873848426014,94.5954307711146,7.8,0.4715,1016.0,16.44,0
25.426,94.6024,0.0,0.370792,1311.0,13.07,1
24.49699624714034,94.75227664612285,24.8,0.42725,67.0,1.48,0
27.163,94.0,13.5,0.412917,95.0,0.29,1
25.1553,93.028,8.2,0.480917,565.0,10.5,1
25.972036630293793,88.81318754134004,8.2,0.474625,151.0,4.38,0
28.0791,96.5242,13.0,0.425708,554.0,1.38,1
26.1844,91.7896,26.3,0.477,64.0,1.15,1
23.25980119460879,90.48021513067597,2.4,0.452125,70.0,1.93,0
23.69502608040289,92.07000738931279,8.2,0.420375,2695.0,21.16,0
23.24938741016215,91.57993887327581,7.8,0.4715,1016.0,16.44,0
24.31775259933589,91.868704424606,0.0,0.43775,299.0,5.03,0
23.26047424886868,94.6467658380858,65.4,0.481375,122.0,7.09,0
25.318,94.0441,5.9,0.42025,1026.0,6.52,1
27.384180982121897,93.27983659438041,10.9,0.485625,779.0,0.14,0
26.773419000702873,95.7981905814061,91.1,0.428708,524.0,25.52,0
27.7,92.8,151.3,0.428792,2477.0,11.24,1
28.9205,95.3429,9.5,0.423958,4060.0,3.37,1
22.775292221274167,93.73603547121795,10.5,0.469583,1023.0,16.0,0
25.557652426085845,96.1312212943967,20.6,0.440167,1779.0,30.27,0
24.08254600597564,93.65219262503186,13.0,0.422917,1682.0,24.13,0
24.462537727199003,92.33757899089414,2.1,0.41225,1576.0,10.73,0
25.2946,92.8339,57.0,0.491167,872.0,11.42,1
24.004,93.9815,11.3,0.43125,1496.0,30.34,1
27.137879577635324,93.1744092040268,32.2,0.4555,24.0,0.32,0
24.160423271202188,92.71306797458385,12.6,0.424,793.0,20.23,0
23.780793190159642,88.82002698730615,4.8,0.484208,1115.0,26.53,0
28.321156838981207,91.70737987932665,11.1,0.502542,1357.0,28.61,0
23.59311871474827,91.3620388865198,17.7,0.484625,67.0,0.63,0
23.11683959378027,94.2888932142154,133.4,0.43075,287.0,10.8,0
27.069318456099698,89.98387651677504,36.1,0.428625,1437.0,32.86,0
24.565595378879177,88.74488266620591,58.2,0.481708,130.0,4.21,0
26.906475479894414,94.5570453342227,5.1,0.421792,543.0,7.45,0
27.1675,88.3651,90.9,0.43375,1551.0,4.89,1
24.76469064839549,90.5784311267526,133.4,0.43075,287.0,10.8,0
28.10126643554528,94.27754470636845,19.4,0.4285,3172.0,36.42,0
24.057103548146376,94.75495674075829,5.9,0.42025,1026.0,6.52,0
26.83828633661932,93.39154801352034,0.1,0.405333,546.0,27.98,0
23.321067723021685,91.44273535835964,9.9,0.411542,562.0,19.37,0
25.75599279220861,92.9459348664291,6.2,0.41675,815.0,9.76,0
26.1868,91.6739,42.7,0.472708,50.0,0.39,1
22.572839788470556,91.01354086945513,38.8,0.426958,132.0,0.82,0
26.5836,93.0038,7.7,0.498083,68.0,0.48,1
26.298022479670472,95.1789141061642,10.9,0.423792,149.0,1.02,0
25.77304336741105,95.01219973466425,159.2,0.480458,646.0,5.85,0
26.3333,91.25,0.0,0.455958,42.0,0.19,1
27.837198842549405,90.15458285245138,14.2,0.427375,1238.0,26.11,0
23.459657963238563,90.15967500961247,3.3,0.410458,30.0,2.01,0
22.846074836135305,93.61437376386937,21.0,0.419542,1679.0,26.64,0
23.74182634,92.7141905,12.9,0.421458,929.0,8.33,1
25.5098,93.8794,20.6,0.431208,1642.0,26.33,1
27.372707934797738,96.44627498876969,10.9,0.423792,149.0,1.02,0
27.4888,93.0153,91.1,0.428708,524.0,25.52,1
27.795482328954137,95.37406993084988,6.2,0.41675,815.0,9.76,0
23.77454675733019,95.85608208338432,33.8,0.428042,1892.0,20.15,0
28.38806804906364,95.77383592345453,74.1,0.429,107.0,1.3,0
26.68722118039637,89.73339424659233,13.6,0.48225,147.0,5.67,0
26.288495588013845,96.60483736470997,81.4,0.482458,1283.0,24.93,0
28.70433968381176,94.29871863266466,13.3,0.474417,1435.0,8.95,0
25.8877,94.7861,6.9,0.502667,1160.0,2.28,1
27.174,95.8011,49.2,0.48,295.0,1.07,1
26.159,91.8178,58.2,0.484958,68.0,6.7,1
28.489251262656712,96.40372622860997,0.8,0.393583,472.0,23.77,0
24.8006082141636,96.06393470632815,7.9,0.482958,1009.0,2.3,0
26.1961,91.7825,9.8,0.477917,142.0,0.69,1
25.340918074432466,94.25405277564722,15.0,0.494292,1658.0,33.6,0
26.136091199222104,93.59734467117228,32.2,0.4555,24.0,0.32,0
24.92300623026274,89.36165438119241,4.1,0.42325,1822.0,9.63,0
25.3179,94.0462,13.1,0.429,996.0,8.29,1
28.125390133986862,96.9012303095695,20.7,0.461292,231.0,7.88,0
25.6682,94.1099,26.6,0.479083,1439.0,4.98,1
28.395970383408557,94.38397740492383,13.0,0.422917,1682.0,24.13,0
26.634787985807705,92.1155357300577,151.3,0.428792,2477.0,11.24,0
28.8254,96.1509,0.5,0.385708,3620.0,24.0,1
27.1667,88.35,24.9,0.426458,1162.0,30.58,1
22.985798739156916,93.63438199008566,12.9,0.421458,946.0,3.73,0
24.876359949626284,89.45928677308557,58.2,0.481708,130.0,4.21,0
25.748685634842666,96.37765472440046,12.9,0.421458,929.0,8.33,0
24.560797191634467,91.68340719534312,70.0,0.423417,1516.0,1.0,0
26.5089488764893,95.78537614125933,19.4,0.4285,3172.0,36.42,0
28.8254,96.1517,31.4,0.427958,3589.0,21.06,1
23.392291745736042,89.68653826093029,9.8,0.477917,142.0,0.69,0
25.5144,90.2167,73.4,0.480875,327.0,8.57,1
23.39776957714546,90.40038029449289,53.5,0.478458,188.0,9.67,0
26.99195749,88.42280921,13.2,0.421792,322.0,14.57,1
23.31077254210596,93.26758577787923,3.4,0.4915,85.0,2.86,0
27.84202661527671,90.38225669583511,81.4,0.482458,1283.0,24.93,0
23.580389037205283,89.69695175130485,58.2,0.484958,92.0,5.76,0
23.532754564411242,88.35550350299782,0.7,0.487375,783.0,0.07,0
24.782715185838654,93.29793540798669,10.3,0.424625,1875.0,37.1,0
28.75377138410459,96.18675586651494,86.2,0.483333,1490.0,7.7,0
25.46662554484849,92.40964793647102,4.0,0.423167,1131.0,11.02,0
27.3746,88.7648,10.1,0.424833,3751.0,8.8,1
26.1807,94.5497,15.0,0.494292,1658.0,33.6,1
23.07362730943624,90.54896452982328,17.5,0.428417,1354.0,33.09,0
26.348985360190976,95.78233112796421,36.3,0.484917,692.0,4.29,0
24.9190958800116,92.41582160287368,58.2,0.481708,130.0,4.21,0
22.990504223799036,95.6166753599326,6.9,0.47275,1187.0,12.34,0
24.920851758837266,90.74895227211708,14.5,0.422625,147.0,0.49,0
28.160574463787846,95.52725542346191,13.5,0.412917,95.0,0.29,0
28.3092,95.4149,6.2,0.404458,1879.0,27.03,1
24.8142,93.5444,9.9,0.411542,562.0,19.37,1
24.819,94.3551,59.9,0.428833,1615.0,13.62,1
22.57382540228832,93.29620686566386,13.9,0.481042,1245.0,6.14,0
26.488601115187905,92.74867378559404,15.0,0.494292,1658.0,33.6,0
26.1295,91.7056,58.2,0.481708,130.0,4.21,1
27.867172096036033,91.28294770050022,62.9,0.495292,583.0,21.88,0
23.20944882657483,95.66173839678407,20.4,0.425875,3520.0,9.74,0
26.138,94.25,36.9,0.477833,1021.0,25.6,1
28.933755081139754,88.65043366908786,24.9,0.426458,1162.0,30.58,0
25.682,94.1076,13.3,0.474417,1435.0,8.95,1
23.7365,92.7146,17.9,0.422167,1010.0,8.11,1
28.699031077315965,95.74834129830747,136.3,0.475833,158.0,11.14,0
28.604157299421885,96.11404122277173,20.6,0.493083,1314.0,3.53,0
26.1978,91.7665,45.7,0.473917,92.0,2.89,1
23.8447,93.0514,17.4,0.42075,1053.0,12.26,1
24.7543,93.5039,14.8,0.415917,422.0,36.67,1
23.258706645819352,93.30854098903107,4.8,0.484208,1115.0,26.53,0
26.1016,91.6906,5.3,0.491042,109.0,12.19,1
27.709003435724036,94.7027320261841,17.0,0.4675,1623.0,31.02,0
26.582427361186657,95.01446547333447,20.6,0.493083,1314.0,3.53,0
23.936755428811423,89.63857463332508,30.5,0.480875,151.0,2.46,0
27.735109863738842,92.1703510554431,1.3,0.405958,867.0,19.44,0
28.802221998603123,92.6492468128856,11.1,0.502542,1357.0,28.61,0
23.73264748702501,95.19457466038362,0.2,0.434083,48.0,3.84,0
26.1062,91.8717,0.1,0.480958,247.0,6.62,1
26.330996525605723,92.54524839340814,10.4,0.476,856.0,21.5,0
26.37706870185675,89.25769582629515,52.8,0.427083,404.0,2.95,0
28.67530271158553,89.13275347397986,15.4,0.489292,1518.0,25.53,0
25.91940015079904,93.59974658840758,75.0,0.429417,211.0,4.45,0
23.63583484962628,95.87651173554681,6.4,0.424167,719.0,21.95,0
24.884169364539087,89.62802218423087,8.9,0.482333,801.0,1.13,0
26.9986,95.4993,45.9,0.475333,615.0,14.37,1
24.82729890574487,95.35535688575567,5.3,0.424125,695.0,30.36,0
23.00209192821564,89.80289624418563,29.9,0.471,1408.0,1.99,0
25.690718629934686,95.51088893817878,45.8,0.481708,55.0,6.26,0
25.205777299400317,92.11464074109313,24.2,0.425667,3764.0,8.36,0
25.814932251617297,93.9625548393394,17.7,0.484625,67.0,0.63,0
27.683565248791787,94.60396306333493,32.2,0.4555,24.0,0.32,0
26.857388605986817,95.5783596396758,48.6,0.465792,172.0,16.38,0
26.282331000927442,88.49657170695889,24.9,0.44775,768.0,35.92,0
26.939925639648656,91.35854039193484,13.3,0.452375,1660.0,8.09,0
26.108871357293616,91.63859563166922,16.0,0.497042,91.0,6.16,0
26.6013810931379,92.34184052455718,0.3,0.249125,52.0,4.77,0
25.2745,94.0212,32.8,0.433542,1083.0,8.3,1
25.534691924599286,89.55432630906861,7.8,0.4715,1016.0,16.44,0
26.138302817274088,96.46842960785315,45.8,0.482375,60.0,6.41,0
22.81462086664943,89.53352766271692,18.8,0.465833,452.0,6.39,0
23.0137,91.7174,12.0,0.472458,21.0,0.86,1
25.30753921237189,90.98045517758588,23.5,0.488667,1485.0,4.42,0
24.6005,92.3814,2.4,0.452125,70.0,1.93,1
24.162650113953887,89.15377169731205,2.4,0.465208,279.0,1.05,0
23.1125518687879,91.56962172390733,32.2,0.4555,24.0,0.32,0
24.304057034528768,88.53737329964764,26.6,0.479083,1439.0,4.98,0
27.59803319789789,89.81635545335612,4.5,0.409167,2580.0,17.68,0
27.01647343404847,96.81911391423968,8.2,0.480917,565.0,10.5,0
26.077211826074134,96.2388743712923,14.2,0.427375,1238.0,26.11,0
27.5799,91.8569,35.3,0.427125,2758.0,24.01,1
26.690122046585508,92.46863841975555,2.5,0.175833,886.0,0.17,0
28.283163765455217,96.38111729176644,20.6,0.440167,1779.0,30.27,0
25.21462456700422,96.44223248486541,32.2,0.4555,24.0,0.32,0
24.7992,93.948,10.9,0.485625,779.0,0.14,1
22.815944149330853,96.20818416388393,52.8,0.427083,404.0,2.95,0
27.882037064666918,96.0048056341813,44.6,0.428792,1610.0,47.77,0
28.174383197726545,88.93828528006595,45.9,0.475333,615.0,14.37,0
26.672981868956764,91.73280728141721,68.7,0.490542,1496.0,5.27,0
22.613202669010914,91.0417918482225,14.0,0.478833,1634.0,32.42,0
25.0318,92.4584,0.0,0.255917,102.0,13.08,1
28.0755077769157,93.51994323201005,10.6,0.467,1133.0,7.39,0
27.667249887655604,90.51999605508196,11.6,0.498667,1610.0,20.11,0
26.249155207238655,91.14504025029815,42.7,0.472708,50.0,0.39,0
27.5748,91.8644,8.2,0.420375,2695.0,21.16,1
26.34130602315297,93.23109472560908,61.6,0.482292,52.0,3.12,0
24.464959929502708,94.01890658563752,2.2,0.401292,1089.0,21.08,0
22.7176,92.8416,19.9,0.425917,761.0,13.47,1
